order_id,product_name,category,price_inr,quantity_sold,total_sales_inr,order_date,payment_method,customer_rating,month,year,profit_inr,discount_percent,customer_segment,region,calculated_sales,sales_difference,profit_margin_percent,revenue_per_unit,profit_per_unit,month_number,quarter,year_month,discount_amount,net_sales_after_discount,month_start
ORD00621,Sneakers,Clothing,5369.5,1,5369.5,09-10-2024,COD,3.2,October,2024,1073.9,21,Wholesale,South,5369.5,0,20.00%,5369.5,1073.9,10,Q4,Oct-24,1127.595,4241.91,Oct-24
ORD00622,Perfume,Beauty,18338.76,5,91693.8,15-02-2024,Wallet,4,February,2024,18338.76,27,Online,South,91693.8,0,20.00%,18338.76,3667.752,2,Q1,Feb-24,24757.326,66936.47,Feb-24
ORD00623,Headphones,Electronics,48287.49,4,193149.96,28-11-2024,UPI,1.1,November,2024,38629.992,17,Retail,South,193149.96,0,20.00%,48287.49,9657.498,11,Q4,Nov-24,32835.4932,160314.47,Nov-24
ORD00624,T-Shirt,Clothing,18161.01,4,72644.04,13-07-2024,Credit Card,2.3,July,2024,14528.808,27,Wholesale,West,72644.04,0,20.00%,18161.01,3632.202,7,Q3,Jul-24,19613.8908,53030.15,Jul-24
ORD00625,Jeans,Clothing,21064.01,3,63192.03,14-07-2024,Net Banking,1.9,July,2024,12638.406,29,Online,East,63192.03,0,20.00%,21064.01,4212.802,7,Q3,Jul-24,18325.6887,44866.34,Jul-24
ORD00626,Fiction Novel,Books,8598.22,5,42991.1,07-02-2025,UPI,1.4,February,2025,8598.22,7,Online,North,42991.1,0,20.00%,8598.22,1719.644,2,Q1,Feb-25,3009.377,39981.72,Feb-25
ORD00627,Smartwatch,Electronics,27897.4,2,55794.8,05-11-2024,COD,1.8,November,2024,11158.96,13,Retail,South,55794.8,0,20.00%,27897.4,5579.48,11,Q4,Nov-24,7253.324,48541.48,Nov-24
ORD00628,Lipstick,Beauty,3153.16,2,6306.32,27-08-2024,Net Banking,4.4,August,2024,1261.264,21,Wholesale,West,6306.32,0,20.00%,3153.16,630.632,8,Q3,Aug-24,1324.3272,4981.99,Aug-24
ORD00629,Headphones,Electronics,25634.9,1,25634.9,01-10-2024,Net Banking,4.3,October,2024,5126.98,21,Online,West,25634.9,0,20.00%,25634.9,5126.98,10,Q4,Oct-24,5383.329,20251.57,Oct-24
ORD00630,Smartphone,Electronics,9427.83,3,28283.49,14-06-2024,Net Banking,4.2,June,2024,5656.698,24,Retail,North,28283.49,0,20.00%,9427.83,1885.566,6,Q2,Jun-24,6788.0376,21495.45,Jun-24
ORD00631,Shampoo,Beauty,22564.13,1,22564.13,10-10-2024,Wallet,3.2,October,2024,4512.826,20,Online,North,22564.13,0,20.00%,22564.13,4512.826,10,Q4,Oct-24,4512.826,18051.3,Oct-24
ORD00632,Sneakers,Clothing,47288.95,1,47288.95,10-01-2025,Wallet,3.1,January,2025,9457.79,29,Wholesale,West,47288.95,0,20.00%,47288.95,9457.79,1,Q1,Jan-25,13713.7955,33575.15,Jan-25
ORD00633,Educational Book,Books,24537.79,3,73613.37,09-10-2024,Credit Card,1.6,October,2024,14722.674,26,Online,East,73613.37,0,20.00%,24537.79,4907.558,10,Q4,Oct-24,19139.4762,54473.89,Oct-24
ORD00634,Smartwatch,Electronics,22226.76,5,111133.8,15-06-2024,Debit Card,4.7,June,2024,22226.76,17,Online,North,111133.8,0,20.00%,22226.76,4445.352,6,Q2,Jun-24,18892.746,92241.05,Jun-24
ORD00635,Hair Dryer,Beauty,14103.34,2,28206.68,23-06-2024,COD,1.6,June,2024,5641.336,23,Online,West,28206.68,0,20.00%,14103.34,2820.668,6,Q2,Jun-24,6487.5364,21719.14,Jun-24
ORD00636,Sofa Cover,Home & Kitchen,19376.32,1,19376.32,22-09-2024,UPI,4.5,September,2024,3875.264,21,Online,North,19376.32,0,20.00%,19376.32,3875.264,9,Q3,Sep-24,4069.0272,15307.29,Sep-24
ORD00637,Educational Book,Books,41619.15,1,41619.15,11-05-2024,Debit Card,4.9,May,2024,8323.83,8,Retail,East,41619.15,0,20.00%,41619.15,8323.83,5,Q2,May-24,3329.532,38289.62,May-24
ORD00638,Cookware Set,Home & Kitchen,14084.61,3,42253.83,15-09-2024,Wallet,4.9,September,2024,8450.766,16,Retail,South,42253.83,0,20.00%,14084.61,2816.922,9,Q3,Sep-24,6760.6128,35493.22,Sep-24
ORD00639,Smartwatch,Electronics,25935.66,5,129678.3,23-12-2024,Debit Card,3.7,December,2024,25935.66,13,Wholesale,North,129678.3,0,20.00%,25935.66,5187.132,12,Q4,Dec-24,16858.179,112820.12,Dec-24
ORD00640,Smartwatch,Electronics,30657.64,5,153288.2,10-12-2024,Net Banking,4.8,December,2024,30657.64,23,Retail,East,153288.2,0,20.00%,30657.64,6131.528,12,Q4,Dec-24,35256.286,118031.91,Dec-24
ORD00641,Dress,Clothing,13596.18,3,40788.54,06-07-2024,Credit Card,2.9,July,2024,8157.708,16,Retail,West,40788.54,0,20.00%,13596.18,2719.236,7,Q3,Jul-24,6526.1664,34262.37,Jul-24
ORD00642,Hair Dryer,Beauty,28379.75,5,141898.75,03-12-2024,COD,4.4,December,2024,28379.75,13,Wholesale,North,141898.75,0,20.00%,28379.75,5675.95,12,Q4,Dec-24,18446.8375,123451.91,Dec-24
ORD00643,Dress,Clothing,12422.09,2,24844.18,05-04-2024,COD,3.4,April,2024,4968.836,11,Retail,North,24844.18,0,20.00%,12422.09,2484.418,4,Q2,Apr-24,2732.8598,22111.32,Apr-24
ORD00644,Shampoo,Beauty,18747.94,1,18747.94,31-10-2024,Net Banking,2.2,October,2024,3749.588,18,Retail,West,18747.94,0,20.00%,18747.94,3749.588,10,Q4,Oct-24,3374.6292,15373.31,Oct-24
ORD00645,Smartwatch,Electronics,35524.56,1,35524.56,08-08-2024,UPI,2,August,2024,7104.912,24,Wholesale,South,35524.56,0,20.00%,35524.56,7104.912,8,Q3,Aug-24,8525.8944,26998.67,Aug-24
ORD00646,T-Shirt,Clothing,36454.63,1,36454.63,21-06-2024,UPI,4.3,June,2024,7290.926,23,Wholesale,West,36454.63,0,20.00%,36454.63,7290.926,6,Q2,Jun-24,8384.5649,28070.07,Jun-24
ORD00647,Laptop,Electronics,23249.27,3,69747.81,28-09-2024,Credit Card,2.2,September,2024,13949.562,30,Wholesale,North,69747.81,0,20.00%,23249.27,4649.854,9,Q3,Sep-24,20924.343,48823.47,Sep-24
ORD00648,Shampoo,Beauty,48842.53,1,48842.53,12-05-2024,Net Banking,2.7,May,2024,9768.506,19,Online,West,48842.53,0,20.00%,48842.53,9768.506,5,Q2,May-24,9280.0807,39562.45,May-24
ORD00649,Tablet,Electronics,21881.01,1,21881.01,11-05-2024,Wallet,3.5,May,2024,4376.202,20,Online,East,21881.01,0,20.00%,21881.01,4376.202,5,Q2,May-24,4376.202,17504.81,May-24
ORD00650,Educational Book,Books,38964.36,5,194821.8,29-10-2024,Wallet,3.9,October,2024,38964.36,25,Wholesale,West,194821.8,0,20.00%,38964.36,7792.872,10,Q4,Oct-24,48705.45,146116.35,Oct-24
ORD00651,Sofa Cover,Home & Kitchen,1435.38,4,5741.52,24-03-2024,UPI,2,March,2024,1148.304,9,Wholesale,North,5741.52,0,20.00%,1435.38,287.076,3,Q1,Mar-24,516.7368,5224.78,Mar-24
ORD00652,Laptop,Electronics,2536.16,5,12680.8,18-05-2024,COD,1.8,May,2024,2536.16,7,Wholesale,West,12680.8,0,20.00%,2536.16,507.232,5,Q2,May-24,887.656,11793.14,May-24
ORD00653,Headphones,Electronics,21992.38,5,109961.9,28-07-2024,Debit Card,3.9,July,2024,21992.38,16,Online,South,109961.9,0,20.00%,21992.38,4398.476,7,Q3,Jul-24,17593.904,92368,Jul-24
ORD00654,Lipstick,Beauty,20194.2,2,40388.4,16-10-2024,Debit Card,3.1,October,2024,8077.68,29,Online,West,40388.4,0,20.00%,20194.2,4038.84,10,Q4,Oct-24,11712.636,28675.76,Oct-24
ORD00655,Jacket,Clothing,18789.81,3,56369.43,25-04-2024,Debit Card,2,April,2024,11273.886,24,Retail,South,56369.43,0,20.00%,18789.81,3757.962,4,Q2,Apr-24,13528.6632,42840.77,Apr-24
ORD00656,Laptop,Electronics,33027.63,2,66055.26,31-08-2024,COD,1.5,August,2024,13211.052,25,Retail,East,66055.26,0,20.00%,33027.63,6605.526,8,Q3,Aug-24,16513.815,49541.45,Aug-24
ORD00657,Shampoo,Beauty,44953.24,5,224766.2,27-07-2024,Wallet,1.1,July,2024,44953.24,8,Wholesale,South,224766.2,0,20.00%,44953.24,8990.648,7,Q3,Jul-24,17981.296,206784.9,Jul-24
ORD00658,Jacket,Clothing,47047.23,5,235236.15,17-11-2024,Wallet,3,November,2024,47047.23,25,Online,West,235236.15,0,20.00%,47047.23,9409.446,11,Q4,Nov-24,58809.0375,176427.11,Nov-24
ORD00659,Headphones,Electronics,34358.78,3,103076.34,28-09-2024,Net Banking,2.4,September,2024,20615.268,27,Online,North,103076.34,0,20.00%,34358.78,6871.756,9,Q3,Sep-24,27830.6118,75245.73,Sep-24
ORD00660,Lipstick,Beauty,12779.59,5,63897.95,24-11-2024,Credit Card,2.8,November,2024,12779.59,20,Online,South,63897.95,0,20.00%,12779.59,2555.918,11,Q4,Nov-24,12779.59,51118.36,Nov-24
ORD00661,Cookbook,Books,30878.47,5,154392.35,11-07-2024,UPI,2.5,July,2024,30878.47,29,Wholesale,East,154392.35,0,20.00%,30878.47,6175.694,7,Q3,Jul-24,44773.7815,109618.57,Jul-24
ORD00662,Face Cream,Beauty,24227.24,1,24227.24,01-03-2024,Debit Card,2.7,March,2024,4845.448,11,Retail,South,24227.24,0,20.00%,24227.24,4845.448,3,Q1,Mar-24,2664.9964,21562.24,Mar-24
ORD00663,Jeans,Clothing,15282.31,4,61129.24,17-06-2024,Net Banking,2.1,June,2024,12225.848,17,Wholesale,South,61129.24,0,20.00%,15282.31,3056.462,6,Q2,Jun-24,10391.9708,50737.27,Jun-24
ORD00664,Lipstick,Beauty,46933.96,1,46933.96,03-06-2024,Debit Card,2.5,June,2024,9386.792,25,Retail,South,46933.96,0,20.00%,46933.96,9386.792,6,Q2,Jun-24,11733.49,35200.47,Jun-24
ORD00665,Perfume,Beauty,14622.12,1,14622.12,02-01-2025,Credit Card,4.9,January,2025,2924.424,14,Retail,East,14622.12,0,20.00%,14622.12,2924.424,1,Q1,Jan-25,2047.0968,12575.02,Jan-25
ORD00666,Cookbook,Books,34830.28,4,139321.12,13-11-2024,Credit Card,2.9,November,2024,27864.224,30,Wholesale,West,139321.12,0,20.00%,34830.28,6966.056,11,Q4,Nov-24,41796.336,97524.78,Nov-24
ORD00667,Perfume,Beauty,43118.19,5,215590.95,17-01-2025,Net Banking,4,January,2025,43118.19,11,Retail,South,215590.95,0,20.00%,43118.19,8623.638,1,Q1,Jan-25,23715.0045,191875.95,Jan-25
ORD00668,Cookbook,Books,29885.36,3,89656.08,04-05-2024,Debit Card,4.1,May,2024,17931.216,18,Retail,South,89656.08,0,20.00%,29885.36,5977.072,5,Q2,May-24,16138.0944,73517.99,May-24
ORD00669,Educational Book,Books,7728.33,5,38641.65,28-06-2024,COD,3.9,June,2024,7728.33,30,Online,North,38641.65,0,20.00%,7728.33,1545.666,6,Q2,Jun-24,11592.495,27049.16,Jun-24
ORD00670,Cookware Set,Home & Kitchen,36096.74,5,180483.7,22-01-2025,Net Banking,1.8,January,2025,36096.74,9,Retail,East,180483.7,0,20.00%,36096.74,7219.348,1,Q1,Jan-25,16243.533,164240.17,Jan-25
ORD00671,T-Shirt,Clothing,19275.66,4,77102.64,17-04-2024,Net Banking,1.8,April,2024,15420.528,7,Wholesale,South,77102.64,0,20.00%,19275.66,3855.132,4,Q2,Apr-24,5397.1848,71705.46,Apr-24
ORD00672,Sofa Cover,Home & Kitchen,15387.59,4,61550.36,23-09-2024,Wallet,1,September,2024,12310.072,27,Wholesale,East,61550.36,0,20.00%,15387.59,3077.518,9,Q3,Sep-24,16618.5972,44931.76,Sep-24
ORD00673,Smartphone,Electronics,23806.64,1,23806.64,02-03-2024,Debit Card,2.5,March,2024,4761.328,15,Retail,South,23806.64,0,20.00%,23806.64,4761.328,3,Q1,Mar-24,3570.996,20235.64,Mar-24
ORD00674,Hair Dryer,Beauty,28568.97,1,28568.97,02-07-2024,Debit Card,1,July,2024,5713.794,15,Online,West,28568.97,0,20.00%,28568.97,5713.794,7,Q3,Jul-24,4285.3455,24283.62,Jul-24
ORD00675,Laptop,Electronics,40753.52,1,40753.52,01-03-2024,Debit Card,4.2,March,2024,8150.704,22,Online,West,40753.52,0,20.00%,40753.52,8150.704,3,Q1,Mar-24,8965.7744,31787.75,Mar-24
ORD00676,Tablet,Electronics,38571.81,4,154287.24,16-03-2024,COD,1.2,March,2024,30857.448,19,Retail,South,154287.24,0,20.00%,38571.81,7714.362,3,Q1,Mar-24,29314.5756,124972.66,Mar-24
ORD00677,Smartphone,Electronics,25161.91,5,125809.55,04-05-2024,Wallet,3.4,May,2024,25161.91,16,Retail,West,125809.55,0,20.00%,25161.91,5032.382,5,Q2,May-24,20129.528,105680.02,May-24
ORD00678,Perfume,Beauty,12124.19,3,36372.57,21-11-2024,Debit Card,4.7,November,2024,7274.514,13,Wholesale,South,36372.57,0,20.00%,12124.19,2424.838,11,Q4,Nov-24,4728.4341,31644.14,Nov-24
ORD00679,Educational Book,Books,2013.64,3,6040.92,13-03-2024,UPI,3.8,March,2024,1208.184,14,Retail,West,6040.92,0,20.00%,2013.64,402.728,3,Q1,Mar-24,845.7288,5195.19,Mar-24
ORD00680,Bedsheet,Home & Kitchen,6002.25,3,18006.75,04-10-2024,COD,3.5,October,2024,3601.35,30,Online,North,18006.75,0,20.00%,6002.25,1200.45,10,Q4,Oct-24,5402.025,12604.73,Oct-24
ORD00681,Self-Help Book,Books,31332.42,4,125329.68,08-09-2024,Credit Card,1.4,September,2024,25065.936,16,Retail,North,125329.68,0,20.00%,31332.42,6266.484,9,Q3,Sep-24,20052.7488,105276.93,Sep-24
ORD00682,Bedsheet,Home & Kitchen,17539.19,1,17539.19,07-07-2024,Wallet,3.9,July,2024,3507.838,21,Wholesale,North,17539.19,0,20.00%,17539.19,3507.838,7,Q3,Jul-24,3683.2299,13855.96,Jul-24
ORD00683,Fiction Novel,Books,14865.47,2,29730.94,23-08-2024,UPI,1.6,August,2024,5946.188,10,Wholesale,East,29730.94,0,20.00%,14865.47,2973.094,8,Q3,Aug-24,2973.094,26757.85,Aug-24
ORD00684,Dress,Clothing,48130.6,5,240653,23-11-2024,UPI,4,November,2024,48130.6,11,Wholesale,East,240653,0,20.00%,48130.6,9626.12,11,Q4,Nov-24,26471.83,214181.17,Nov-24
ORD00685,Educational Book,Books,8970.27,3,26910.81,21-06-2024,COD,1.1,June,2024,5382.162,18,Wholesale,North,26910.81,0,20.00%,8970.27,1794.054,6,Q2,Jun-24,4843.9458,22066.86,Jun-24
ORD00686,Headphones,Electronics,14359.73,2,28719.46,22-06-2024,UPI,4.4,June,2024,5743.892,17,Wholesale,East,28719.46,0,20.00%,14359.73,2871.946,6,Q2,Jun-24,4882.3082,23837.15,Jun-24
ORD00687,Perfume,Beauty,17009.73,4,68038.92,12-11-2024,Debit Card,3.7,November,2024,13607.784,12,Retail,West,68038.92,0,20.00%,17009.73,3401.946,11,Q4,Nov-24,8164.6704,59874.25,Nov-24
ORD00688,T-Shirt,Clothing,10385.24,2,20770.48,22-03-2024,UPI,4.7,March,2024,4154.096,14,Retail,South,20770.48,0,20.00%,10385.24,2077.048,3,Q1,Mar-24,2907.8672,17862.61,Mar-24
ORD00689,Tablet,Electronics,28261.1,2,56522.2,26-01-2025,Wallet,4.3,January,2025,11304.44,13,Retail,South,56522.2,0,20.00%,28261.1,5652.22,1,Q1,Jan-25,7347.886,49174.31,Jan-25
ORD00690,Jeans,Clothing,23320.94,2,46641.88,02-05-2024,Wallet,3.2,May,2024,9328.376,22,Retail,South,46641.88,0,20.00%,23320.94,4664.188,5,Q2,May-24,10261.2136,36380.67,May-24
ORD00691,T-Shirt,Clothing,16038,5,80190,20-12-2024,Credit Card,2.3,December,2024,16038,30,Wholesale,North,80190,0,20.00%,16038,3207.6,12,Q4,Dec-24,24057,56133,Dec-24
ORD00692,Sneakers,Clothing,43719.71,5,218598.55,12-11-2024,UPI,3.4,November,2024,43719.71,6,Online,East,218598.55,0,20.00%,43719.71,8743.942,11,Q4,Nov-24,13115.913,205482.64,Nov-24
ORD00693,Cookbook,Books,19669.48,2,39338.96,17-05-2024,Wallet,2,May,2024,7867.792,9,Retail,West,39338.96,0,20.00%,19669.48,3933.896,5,Q2,May-24,3540.5064,35798.45,May-24
ORD00694,Lipstick,Beauty,27396.01,1,27396.01,20-03-2024,COD,4.9,March,2024,5479.202,9,Online,West,27396.01,0,20.00%,27396.01,5479.202,3,Q1,Mar-24,2465.6409,24930.37,Mar-24
ORD00695,Jacket,Clothing,13763.17,5,68815.85,22-05-2024,Wallet,3.6,May,2024,13763.17,10,Retail,North,68815.85,0,20.00%,13763.17,2752.634,5,Q2,May-24,6881.585,61934.27,May-24
ORD00696,Cookware Set,Home & Kitchen,6421.63,2,12843.26,05-03-2024,Net Banking,1.5,March,2024,2568.652,23,Retail,West,12843.26,0,20.00%,6421.63,1284.326,3,Q1,Mar-24,2953.9498,9889.31,Mar-24
ORD00697,Self-Help Book,Books,4617.2,4,18468.8,19-03-2024,UPI,3.8,March,2024,3693.76,12,Online,West,18468.8,0,20.00%,4617.2,923.44,3,Q1,Mar-24,2216.256,16252.54,Mar-24
ORD00698,T-Shirt,Clothing,6022.31,5,30111.55,09-08-2024,Credit Card,3.5,August,2024,6022.31,20,Wholesale,West,30111.55,0,20.00%,6022.31,1204.462,8,Q3,Aug-24,6022.31,24089.24,Aug-24
ORD00699,Face Cream,Beauty,38968.52,4,155874.08,04-11-2024,Net Banking,3.9,November,2024,31174.816,17,Retail,West,155874.08,0,20.00%,38968.52,7793.704,11,Q4,Nov-24,26498.5936,129375.49,Nov-24
ORD00700,Laptop,Electronics,20435.34,5,102176.7,17-10-2024,Credit Card,3.8,October,2024,20435.34,5,Retail,East,102176.7,0,20.00%,20435.34,4087.068,10,Q4,Oct-24,5108.835,97067.87,Oct-24
ORD00701,Tablet,Electronics,25115.71,2,50231.42,18-08-2024,Wallet,2.5,August,2024,10046.284,26,Retail,West,50231.42,0,20.00%,25115.71,5023.142,8,Q3,Aug-24,13060.1692,37171.25,Aug-24
ORD00702,Headphones,Electronics,36115.48,1,36115.48,13-04-2024,UPI,3,April,2024,7223.096,24,Online,South,36115.48,0,20.00%,36115.48,7223.096,4,Q2,Apr-24,8667.7152,27447.76,Apr-24
ORD00703,Table Lamp,Home & Kitchen,13372.74,2,26745.48,08-09-2024,Wallet,1.7,September,2024,5349.096,21,Wholesale,North,26745.48,0,20.00%,13372.74,2674.548,9,Q3,Sep-24,5616.5508,21128.93,Sep-24
ORD00704,Educational Book,Books,32472.59,1,32472.59,27-03-2024,Wallet,1,March,2024,6494.518,11,Online,East,32472.59,0,20.00%,32472.59,6494.518,3,Q1,Mar-24,3571.9849,28900.61,Mar-24
ORD00705,Fiction Novel,Books,12097.46,5,60487.3,21-05-2024,COD,4.2,May,2024,12097.46,29,Online,West,60487.3,0,20.00%,12097.46,2419.492,5,Q2,May-24,17541.317,42945.98,May-24
ORD00706,Cookbook,Books,34446.42,3,103339.26,27-02-2024,UPI,2.4,February,2024,20667.852,17,Wholesale,East,103339.26,0,20.00%,34446.42,6889.284,2,Q1,Feb-24,17567.6742,85771.59,Feb-24
ORD00707,Educational Book,Books,13420.4,4,53681.6,26-12-2024,COD,4.7,December,2024,10736.32,8,Online,West,53681.6,0,20.00%,13420.4,2684.08,12,Q4,Dec-24,4294.528,49387.07,Dec-24
ORD00708,Comic Book,Books,20686.94,3,62060.82,26-12-2024,Wallet,4.1,December,2024,12412.164,8,Wholesale,South,62060.82,0,20.00%,20686.94,4137.388,12,Q4,Dec-24,4964.8656,57095.95,Dec-24
ORD00709,Headphones,Electronics,29418.33,2,58836.66,30-07-2024,COD,3.3,July,2024,11767.332,10,Retail,North,58836.66,0,20.00%,29418.33,5883.666,7,Q3,Jul-24,5883.666,52952.99,Jul-24
ORD00710,Self-Help Book,Books,6115.91,1,6115.91,14-05-2024,UPI,1.5,May,2024,1223.182,23,Wholesale,West,6115.91,0,20.00%,6115.91,1223.182,5,Q2,May-24,1406.6593,4709.25,May-24
ORD00711,Self-Help Book,Books,33404.12,3,100212.36,21-08-2024,Debit Card,2.7,August,2024,20042.472,16,Retail,West,100212.36,0,20.00%,33404.12,6680.824,8,Q3,Aug-24,16033.9776,84178.38,Aug-24
ORD00712,Jeans,Clothing,40046.19,2,80092.38,07-05-2024,UPI,1.2,May,2024,16018.476,26,Online,West,80092.38,0,20.00%,40046.19,8009.238,5,Q2,May-24,20824.0188,59268.36,May-24
ORD00713,Self-Help Book,Books,22709.95,2,45419.9,24-10-2024,Credit Card,4,October,2024,9083.98,11,Online,West,45419.9,0,20.00%,22709.95,4541.99,10,Q4,Oct-24,4996.189,40423.71,Oct-24
ORD00714,Fiction Novel,Books,22315.58,1,22315.58,08-09-2024,UPI,2.6,September,2024,4463.116,14,Retail,North,22315.58,0,20.00%,22315.58,4463.116,9,Q3,Sep-24,3124.1812,19191.4,Sep-24
ORD00715,Jeans,Clothing,47608.93,1,47608.93,25-02-2024,UPI,4.2,February,2024,9521.786,30,Online,North,47608.93,0,20.00%,47608.93,9521.786,2,Q1,Feb-24,14282.679,33326.25,Feb-24
ORD00716,Jacket,Clothing,19846.64,1,19846.64,09-08-2024,Net Banking,3.3,August,2024,3969.328,23,Wholesale,South,19846.64,0,20.00%,19846.64,3969.328,8,Q3,Aug-24,4564.7272,15281.91,Aug-24
ORD00717,Fiction Novel,Books,5975.89,3,17927.67,01-09-2024,UPI,4.8,September,2024,3585.534,11,Retail,North,17927.67,0,20.00%,5975.89,1195.178,9,Q3,Sep-24,1972.0437,15955.63,Sep-24
ORD00718,Fiction Novel,Books,49409.89,4,197639.56,26-09-2024,Net Banking,4.1,September,2024,39527.912,7,Online,West,197639.56,0,20.00%,49409.89,9881.978,9,Q3,Sep-24,13834.7692,183804.79,Sep-24
ORD00719,Dress,Clothing,13885.05,5,69425.25,12-10-2024,Credit Card,3.5,October,2024,13885.05,17,Retail,South,69425.25,0,20.00%,13885.05,2777.01,10,Q4,Oct-24,11802.2925,57622.96,Oct-24
ORD00720,Shampoo,Beauty,4080.78,3,12242.34,08-04-2024,Credit Card,4.9,April,2024,2448.468,17,Wholesale,South,12242.34,0,20.00%,4080.78,816.156,4,Q2,Apr-24,2081.1978,10161.14,Apr-24
ORD00721,Headphones,Electronics,27306.31,3,81918.93,18-03-2024,Credit Card,3.8,March,2024,16383.786,22,Wholesale,South,81918.93,0,20.00%,27306.31,5461.262,3,Q1,Mar-24,18022.1646,63896.77,Mar-24
ORD00722,Cookware Set,Home & Kitchen,16580.24,5,82901.2,02-12-2024,Net Banking,4.6,December,2024,16580.24,30,Online,West,82901.2,0,20.00%,16580.24,3316.048,12,Q4,Dec-24,24870.36,58030.84,Dec-24
ORD00723,Comic Book,Books,12798.83,4,51195.32,06-11-2024,UPI,5,November,2024,10239.064,24,Wholesale,East,51195.32,0,20.00%,12798.83,2559.766,11,Q4,Nov-24,12286.8768,38908.44,Nov-24
ORD00724,Educational Book,Books,18574.12,1,18574.12,14-10-2024,Wallet,3.3,October,2024,3714.824,12,Retail,West,18574.12,0,20.00%,18574.12,3714.824,10,Q4,Oct-24,2228.8944,16345.23,Oct-24
ORD00725,Cookware Set,Home & Kitchen,30836.98,4,123347.92,14-02-2024,Wallet,1.1,February,2024,24669.584,13,Wholesale,North,123347.92,0,20.00%,30836.98,6167.396,2,Q1,Feb-24,16035.2296,107312.69,Feb-24
ORD00726,Sneakers,Clothing,48620.13,4,194480.52,21-07-2024,Debit Card,1.9,July,2024,38896.104,11,Retail,North,194480.52,0,20.00%,48620.13,9724.026,7,Q3,Jul-24,21392.8572,173087.66,Jul-24
ORD00727,Cookbook,Books,16390.44,2,32780.88,12-08-2024,Credit Card,4.2,August,2024,6556.176,5,Retail,West,32780.88,0,20.00%,16390.44,3278.088,8,Q3,Aug-24,1639.044,31141.84,Aug-24
ORD00728,Face Cream,Beauty,18862.01,3,56586.03,10-12-2024,Wallet,3,December,2024,11317.206,7,Wholesale,West,56586.03,0,20.00%,18862.01,3772.402,12,Q4,Dec-24,3961.0221,52625.01,Dec-24
ORD00729,Smartwatch,Electronics,11448.28,1,11448.28,04-08-2024,Net Banking,3.6,August,2024,2289.656,17,Online,South,11448.28,0,20.00%,11448.28,2289.656,8,Q3,Aug-24,1946.2076,9502.07,Aug-24
ORD00730,Hair Dryer,Beauty,24384.05,2,48768.1,26-07-2024,Debit Card,3,July,2024,9753.62,29,Wholesale,West,48768.1,0,20.00%,24384.05,4876.81,7,Q3,Jul-24,14142.749,34625.35,Jul-24
ORD00731,Perfume,Beauty,18179.43,1,18179.43,20-03-2024,Wallet,4.3,March,2024,3635.886,21,Retail,South,18179.43,0,20.00%,18179.43,3635.886,3,Q1,Mar-24,3817.6803,14361.75,Mar-24
ORD00732,Cookware Set,Home & Kitchen,22430.51,1,22430.51,19-09-2024,Credit Card,4.5,September,2024,4486.102,29,Retail,North,22430.51,0,20.00%,22430.51,4486.102,9,Q3,Sep-24,6504.8479,15925.66,Sep-24
ORD00733,Sofa Cover,Home & Kitchen,10241.78,2,20483.56,15-01-2025,Wallet,3.7,January,2025,4096.712,28,Wholesale,South,20483.56,0,20.00%,10241.78,2048.356,1,Q1,Jan-25,5735.3968,14748.16,Jan-25
ORD00734,Dress,Clothing,17800.74,3,53402.22,05-11-2024,Wallet,2.9,November,2024,10680.444,5,Online,West,53402.22,0,20.00%,17800.74,3560.148,11,Q4,Nov-24,2670.111,50732.11,Nov-24
ORD00735,Comic Book,Books,16174.96,5,80874.8,19-02-2024,Credit Card,4.9,February,2024,16174.96,10,Online,North,80874.8,0,20.00%,16174.96,3234.992,2,Q1,Feb-24,8087.48,72787.32,Feb-24
ORD00736,Cookware Set,Home & Kitchen,2370.61,5,11853.05,08-06-2024,Debit Card,3.1,June,2024,2370.61,25,Retail,East,11853.05,0,20.00%,2370.61,474.122,6,Q2,Jun-24,2963.2625,8889.79,Jun-24
ORD00737,Hair Dryer,Beauty,139.85,3,419.55,14-09-2024,UPI,2,September,2024,83.91,10,Retail,South,419.55,0,20.00%,139.85,27.97,9,Q3,Sep-24,41.955,377.6,Sep-24
ORD00738,Smartwatch,Electronics,2519.18,1,2519.18,01-12-2024,Net Banking,2.4,December,2024,503.836,30,Online,North,2519.18,0,20.00%,2519.18,503.836,12,Q4,Dec-24,755.754,1763.43,Dec-24
ORD00739,Hair Dryer,Beauty,32626.32,4,130505.28,21-10-2024,UPI,2.9,October,2024,26101.056,16,Wholesale,South,130505.28,0,20.00%,32626.32,6525.264,10,Q4,Oct-24,20880.8448,109624.44,Oct-24
ORD00740,Smartphone,Electronics,14636.55,3,43909.65,09-05-2024,Credit Card,3.6,May,2024,8781.93,17,Retail,North,43909.65,0,20.00%,14636.55,2927.31,5,Q2,May-24,7464.6405,36445.01,May-24
ORD00741,Face Cream,Beauty,19549.44,5,97747.2,07-08-2024,Wallet,1.7,August,2024,19549.44,17,Retail,North,97747.2,0,20.00%,19549.44,3909.888,8,Q3,Aug-24,16617.024,81130.18,Aug-24
ORD00742,Headphones,Electronics,37195.73,2,74391.46,28-11-2024,UPI,2.7,November,2024,14878.292,19,Online,South,74391.46,0,20.00%,37195.73,7439.146,11,Q4,Nov-24,14134.3774,60257.08,Nov-24
